end_station_name,end_lat,end_lng,member_stops,percent_of_member_stops
Public Rack - King Dr & Oakwood Blvd,41.82282699999999,-87.61648599999998,15,0.00045586677749294543
Public Rack - Central & Leland,41.965408,-87.767339,15,0.00045586677749294543
Public Rack - Orleans St & Chicago Ave,41.896443760000004,-87.63797544,15,0.00045586677749294543
North Ave & New England Ave,41.90922040000001,-87.7971406,15,0.00045586677749294543
Public Rack - Mont Clare Ave & Higgins Ave,41.98060199999999,-87.80496300000003,15,0.00045586677749294543
Damen Ave & 77th St,41.75399814328985,-87.67338311864405,15,0.00045586677749294543
Public Rack - Pulaski Rd & Armitage Ave,41.917019999999994,-87.727096,15,0.00045586677749294543
Whipple St & Roosevelt Rd,41.86655255555556,-87.70149186111112,14,0.00042547565899341575
Mozart St & 55th St,41.793749999999996,-87.69471999999998,14,0.00042547565899341575
Pulaski Rd & 60th Pl,41.78315,-87.72256999999998,14,0.00042547565899341575
Ewing Ave & 98th St,41.71781,-87.53504,14,0.00042547565899341575
Public Rack - Lafayette Ave & 95th St,41.721787,-87.62493900000001,14,0.00042547565899341575
Artesian Ave & Marquette Rd,41.77203,-87.68463699999998,14,0.00042547565899341575
Elizabeth St & 92nd St,41.726798963701185,-87.65429019927979,14,0.00042547565899341575
Public Rack - Rutherford Ave & Belmont Ave,41.938314999999996,-87.79384800000001,13,0.0003950845404938861
Cicero Ave & Quincy St,41.877613000000004,-87.74540499999998,13,0.0003950845404938861
Public Rack - 111th St - Morgan Park Metra,41.692738,-87.670569,13,0.0003950845404938861
Eggleston Ave & 69th St,41.768898,-87.63587600000001,13,0.0003950845404938861
Commercial Ave & 100th St,41.71331739547703,-87.55109757184982,13,0.0003950845404938861
Throop St & 52nd St,41.799659,-87.65719500000002,13,0.0003950845404938861
Public Rack - Halsted St & 63rd St,41.779945,-87.64137800000002,13,0.0003950845404938861
Public Rack - Jeffrey Blvd & 71st St,41.76633300000002,-87.576154,13,0.0003950845404938861
Kildare & Cermak,41.85141399999999,-87.73215000000002,13,0.0003950845404938861
W 103rd St & S Avers Ave,41.70584600000001,-87.71707400000001,13,0.0003950845404938861
Public Rack - Milwaukee Ave & Warner Ave,41.9562591,-87.7507656,13,0.0003950845404938861
Sacramento Blvd & Polk St,41.87095899999999,-87.70025899999997,13,0.0003950845404938861
Public Rack - Bernard St & Foster Ave,41.9756353,-87.71267620000002,13,0.0003950845404938861
Public Rack - Lowe Park,41.799605,-87.64146400000001,13,0.0003950845404938861
Public Rack - Milwaukee Ave & Pensacola Ave,41.9595108,-87.7533958,12,0.00036469342199435637
May St & 69th St,41.76893799999999,-87.65293399999999,12,0.00036469342199435637
Public Rack - Kingston Ave & 75th St,41.758905,-87.56218800000002,12,0.00036469342199435637
Public Rack - Peterson Ave & Milwaukee Ave,41.989826,-87.780929,12,0.00036469342199435637
Public Rack - Sacramento Blvd & Washington Blvd,41.882994,-87.700036,12,0.00036469342199435637
Lake/Sangamon Corral,41.885469300000004,-87.65089409999999,12,0.00036469342199435637
Leamington Ave & Hirsch St,41.905840500000004,-87.75486019999998,12,0.00036469342199435637
Laramie Ave & Gladys Ave,41.875806000000004,-87.75528499999999,12,0.00036469342199435637
Public Rack - Central Park & Bryn Mawr,41.982873,-87.719594,12,0.00036469342199435637
Major Taylor Trail & 115th St,41.68493159519295,-87.6452887058258,12,0.00036469342199435637
Ashland Ave & 78th St,41.75220484941116,-87.66369938850403,12,0.00036469342199435637
Public Rack - King Dr & 115th St,41.68523900000001,-87.613418,12,0.00036469342199435637
Cottage Grove Ave & 111th Pl,41.69170975847014,-87.61000156402588,12,0.00036469342199435637
Oriole Ave & Irving Park Rd,41.95224,-87.81697,12,0.00036469342199435637
Bennett Ave & 79th St,41.75178499999999,-87.578496,12,0.00036469342199435637
Public Rack - Ashland Ave & 71st St,41.765769999999996,-87.66433000000002,12,0.00036469342199435637
Pulaski Rd & 60th St,41.78418599999999,-87.72256399999999,12,0.00036469342199435637
Calumet Ave & 71st St,41.76550800581,-87.61691792500002,12,0.00036469342199435637
Archer Ave & 43rd St,41.81549102499999,-87.7024324846154,12,0.00036469342199435637
Public Rack - Forest Glen & Peterson,41.98986,-87.742921,11,0.0003343023034948267
Stony Island Ave & South Chicago Ave,41.751173,-87.585337,11,0.0003343023034948267
Public Rack - S. Kilpatrick and W. 79th,41.74929999999999,-87.73958000000002,11,0.0003343023034948267
Karlov Ave & Fillmore St,41.86815000000001,-87.7276,11,0.0003343023034948267
Public Rack - Norwood Park Station ,41.991899999999994,-87.79916000000001,11,0.0003343023034948267
Ewing Ave & 97th St,41.719820000000006,-87.53542000000002,11,0.0003343023034948267
Paulina Ave & 87th St,41.73562900000001,-87.66552,11,0.0003343023034948267
Public Rack - Mulligan & Northwest Hwy,41.985317,-87.786721,11,0.0003343023034948267
Public Rack - Christiana Ave & Lawrence Ave,41.968546999999994,-87.71258200000001,11,0.0003343023034948267
Public Rack - Kimbark Ave & 67th St,41.77404500000001,-87.594322,11,0.0003343023034948267
MLK Dr & 111th St,41.692629999999994,-87.6136,11,0.0003343023034948267
Racine/Lake Corral,41.8856855,-87.65689150000001,11,0.0003343023034948267
Public Rack - Ewing Ave & Indianapolis Ave,41.712353,-87.53545,11,0.0003343023034948267
Kedzie Ave & 45th St,41.811390176470596,-87.70400229411764,11,0.0003343023034948267
Public Rack - Walden Pkwy & 103rd St,41.706205,-87.66896499999999,11,0.0003343023034948267
Public Rack - Oak Park Ave & Foster Ave,41.974602200000014,-87.8119558,11,0.0003343023034948267
Kedzie Ave & 52nd St,41.79906000000001,-87.70342,10,0.00030391118499529694
Green St & 86th St,41.737848476733404,-87.64489978551863,10,0.00030391118499529694
Public Rack - Austin Ave & Roscoe St,41.942196,-87.776472,10,0.00030391118499529694
Franciso Ave & Bloomingdale Ave,41.91395999999999,-87.69939999999998,10,0.00030391118499529694
Public Rack - Kedzie Ave & Walnut St,41.885891,-87.70642500000001,10,0.00030391118499529694
Public Rack - Hamlin Ave & Chicago Ave,41.895201,-87.721541,10,0.00030391118499529694
Public Rack - Central & Prescott,41.992794,-87.765586,10,0.00030391118499529694
Wood St & 84th St,41.741192000000005,-87.668106,10,0.00030391118499529694
Public Rack - Kenton & Lawrence,41.967989,-87.743049,10,0.00030391118499529694
State St & 111th St,41.692510000000006,-87.62287000000002,10,0.00030391118499529694
Public Rack - Harlem & Summerdale,41.977814,-87.80681,10,0.00030391118499529694
Campbell Ave & 51st St,41.800940000000004,-87.68676000000002,10,0.00030391118499529694
Laflin St & 115th St,41.68499,-87.65990999999998,10,0.00030391118499529694
Public Rack - California Ave & Devon Ave - NW,41.998481,-87.69985,10,0.00030391118499529694
Ashland Ave & Garfield Blvd,41.792822,-87.66442900000001,10,0.00030391118499529694
Marquette Ave & 89th St,41.73366879071473,-87.55834221839905,10,0.00030391118499529694
Public Rack - Cottage Grove & 86th St,41.738409,-87.604822,9,0.0002735200664957673
Public Rack - Nagle Ave & Belmont Ave,41.938201,-87.787415,9,0.0002735200664957673
Public Rack - N. Oakview and W. Gregory St,41.9801,-87.84396,9,0.0002735200664957673
Public Rack - Cicero Ave & Cortland St - midblock,41.91581999999999,-87.746074,9,0.0002735200664957673
Rhodes Ave & 71st St,41.76599999999999,-87.61172600000002,9,0.0002735200664957673
Loomis St & 89th St,41.73237975329553,-87.65806943178177,9,0.0002735200664957673
Public Rack - 4810 Keeler Ave,41.968578099999995,-87.7330358,9,0.0002735200664957673
Ashland Ave & 66th St,41.77407399999999,-87.663815,9,0.0002735200664957673
Columbus Ave & 79th St,41.749119,-87.70426300000001,9,0.0002735200664957673
Greenwood Ave & 91st St,41.728264268162725,-87.59729862213135,9,0.0002735200664957673
Throop St & 99th St,41.71413999999999,-87.65470000000002,9,0.0002735200664957673
Lawler Ave & 50th St,41.802170000000004,-87.74893999999999,9,0.0002735200664957673
St Louis Ave & 51st St,41.80095000000001,-87.71104000000003,9,0.0002735200664957673
Public Rack - Ottowa Ave & Touhy Ave,42.0114922,-87.8182017,9,0.0002735200664957673
Public Rack - Forrestville Ave & 47th St,41.80931900000001,-87.61292100000001,9,0.0002735200664957673
Public Rack - Christiana Ave & Bryn Mawr Ave,41.98283800000001,-87.71233,9,0.0002735200664957673
Aberdeen St & 103rd St,41.70703999999999,-87.65022000000002,9,0.0002735200664957673
Public Rack - Milwaukee Ave & Lawrence Ave,41.96738570000001,-87.7601699,9,0.0002735200664957673
Public Rack - Milwaukee Ave & Waveland Ave,41.947472,-87.73787500000002,9,0.0002735200664957673
Public Rack - Lafayette Ave & 87th St - NW,41.736354,-87.626741,9,0.0002735200664957673
Hamilton Park,41.76252,-87.63734,9,0.0002735200664957673
Summit Ave & 86th St,41.737848476733404,-87.64489978551862,9,0.0002735200664957673
Public Rack - Jeffery Blvd & 67th St,41.773259,-87.576664,9,0.0002735200664957673
Public Rack - Linder & Elston,41.983559,-87.76577,9,0.0002735200664957673
Public Rack - Yates Ave & 100th St,41.713437,-87.564405,8,0.0002431289479962376
Halsted St & 111th St,41.69226255589166,-87.64261186122894,8,0.0002431289479962376
Public Rack - Central Ave & Pensacola Ave,41.9600246,-87.76713710000001,8,0.0002431289479962376
Madison St & Wells St,41.88199,-87.63418,8,0.0002431289479962376
Public Rack - Calumet Ave & 51st St,41.80222100000001,-87.61845700000002,8,0.0002431289479962376
Public Rack - Avers & Granville,41.993947,-87.725095,8,0.0002431289479962376
Public Rack - Laramine Ave & Winnemac Ave,41.9718249,-87.75756229999999,8,0.0002431289479962376
Public Rack - Lockwood & Archer,41.79668,-87.75516,8,0.0002431289479962376
Public Rack - Norwood Park,41.98660399999999,-87.79394,8,0.0002431289479962376
Public Rack - Spaulding Ave & Foster Ave,41.97592100000001,-87.710415,8,0.0002431289479962376
Keeler Ave & Roosevelt Rd,41.8664014,-87.73001496999998,8,0.0002431289479962376
Princeton Ave & 95th St,41.72175,-87.63075,8,0.0002431289479962376
Public Rack - Central Ave & North Ave,41.909414000000005,-87.765817,8,0.0002431289479962376
Public Rack - Ford City Mall,41.757154,-87.741409,8,0.0002431289479962376
Public Rack - Hamlin Ave & Madison St,41.880833,-87.720797,8,0.0002431289479962376
Springfield Ave & 71st St,41.76448400000001,-87.720028,8,0.0002431289479962376
Public Rack - Lawndale Ave & 23rd St,41.84995599999999,-87.71671200000002,8,0.0002431289479962376
Racine Ave & 61st St,41.783189,-87.65437199999998,8,0.0002431289479962376
Public Rack - Milwaukee Ave & Leland Ave,41.96611239999999,-87.7593376,8,0.0002431289479962376
Western Ave & 62nd St,41.78098257142858,-87.68340077714286,8,0.0002431289479962376
Public Rack - Central Park Ave & Fillmore St,41.8680617,-87.7153897,8,0.0002431289479962376
Manistee Ave & 95th St,41.7226,-87.55692,8,0.0002431289479962376
Public Rack - Centennial Park North,42.0485144,-87.67362840000001,7,0.00021273782949670787
Public Rack - Karlov Ave & Lawrence Ave,41.9683053,-87.7300646,7,0.00021273782949670787
Public Rack - State ST & 42nd St,41.819067000000004,-87.626417,7,0.00021273782949670787
Public Rack - Kedzie Ave & 58th St,41.788263,-87.703576,7,0.00021273782949670787
Public Rack - Bryn Mawr Ave & Milwaukee Ave,41.982934,-87.77443400000001,7,0.00021273782949670787
Public Rack - Oglesby Ave & 95th St,41.722484,-87.565738,7,0.00021273782949670787
Ewing Ave & Burnham Greenway,41.70999,-87.53549999999997,7,0.00021273782949670787
Public Rack - Tripp Ave & North Ave,41.90995395,-87.73271446,7,0.00021273782949670787
Public Rack - Central Park Ave & Fulton Blvd,41.8861512,-87.7155114,7,0.00021273782949670787
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.982879,-87.710534,7,0.00021273782949670787
California Ave & 29th St,41.840222,-87.69412899999999,7,0.00021273782949670787
Wabash Ave & 59th St,41.78664364764461,-87.62395236627698,7,0.00021273782949670787
Kildare Ave & 55th St,41.79332,-87.73059000000003,7,0.00021273782949670787
Public Rack - Ashland Ave & 63rd St,41.779127,-87.664039,7,0.00021273782949670787
Public Rack - Cicero & 64th,41.77643,-87.742389,7,0.00021273782949670787
Hegewisch Metra Station,41.64850076266409,-87.54608988761902,7,0.00021273782949670787
Public Rack - Western Ave & 96th St,41.71862099999999,-87.681516,7,0.00021273782949670787
Public Rack - Touhy Ave & Oconto Ave,42.01177389999999,-87.80766459999997,7,0.00021273782949670787
Public Rack - Kostner Ave & Armitage Ave,41.917210999999995,-87.736136,7,0.00021273782949670787
Mango Ave & Grand Ave,41.91965055,-87.76941355,7,0.00021273782949670787
Kedzie Ave & 110th St,41.692394745875575,-87.70096063613892,7,0.00021273782949670787
Troy St & 27th St,41.84266,-87.70405,7,0.00021273782949670787
Eberhart Ave & 91st St,41.729285157254864,-87.6110315322876,7,0.00021273782949670787
Public Rack - Overhill Ave & Touhy Ave,42.0114627,-87.81900973,7,0.00021273782949670787
Olive Harvey College,41.70958113526255,-87.59023368358612,7,0.00021273782949670787
Wentworth Ave & 107th St,41.69989,-87.62784999999998,7,0.00021273782949670787
Augusta Blvd & Laramie Ave,41.89866069999999,-87.75545510000002,6,0.00018234671099717818
Public Rack - Newcastle Ave & Belmont Ave,41.938022,-87.79610000000001,6,0.00018234671099717818
Public Rack - Harper Ave & 63rd St,41.780728,-87.58756600000001,6,0.00018234671099717818
Public Rack - Parkside & Elston,41.985467,-87.769583,6,0.00018234671099717818
Public Rack - Narragansett Ave & Fullerton Ave,41.92378,-87.7843998,6,0.00018234671099717818
Newcastle Ave & Irving Park Rd,41.95255999999999,-87.79755,6,0.00018234671099717818
Scottsdale Park,41.741966,-87.736179,6,0.00018234671099717818
Public Rack - Avers Ave & Ogden Ave,41.852642,-87.72103,6,0.00018234671099717818
Public Rack - Springfield & 79th,41.74964899999999,-87.721001,6,0.00018234671099717818
Public Rack - Menard Ave & Belmont Ave,41.9384526,-87.77110089999998,6,0.00018234671099717818
Washington/Green (Green Side) Corral,41.8833012,-87.6486656,6,0.00018234671099717818
Yates Ave & 95th St,41.72236999999999,-87.56478,6,0.00018234671099717818
Public Rack - Oketo & Talcott,41.988596,-87.812525,6,0.00018234671099717818
Public Rack - Melvina Ave & Belmont Ave,41.9384207,-87.7813896,6,0.00018234671099717818
Lawndale Ave & 16th St,41.85916047755102,-87.71769517346941,6,0.00018234671099717818
Public Rack - Sayer & Northwest Hwy,41.99434,-87.802532,6,0.00018234671099717818
Public Rack - Cicero Ave & Wrightwood Ave,41.927944,-87.7466394,6,0.00018234671099717818
Public Rack - Melvina & Foster,41.975596,-87.783484,6,0.00018234671099717818
Public Rack - Laramie Ave & Grand Ave,41.917002,-87.755972,6,0.00018234671099717818
Public Rack - Ozman & Talcott,41.993028,-87.82165899999998,6,0.00018234671099717818
Harlem Ave & Roscoe St,41.941590000000005,-87.80719999999998,6,0.00018234671099717818
Monitor Ave & Fullerton Ave,41.92379,-87.77228,6,0.00018234671099717818
Public Rack - Kedvale Ave & Avondale Ave,41.952874,-87.731229,6,0.00018234671099717818
Halsted St & 119th St,41.67764,-87.64174000000001,6,0.00018234671099717818
Public Rack - Oketo & Northwest Hwy,42.000333,-87.812447,6,0.00018234671099717818
Public Rack - Torrence Ave & 98th St,41.717059,-87.559986,6,0.00018234671099717818
Public Rack - Langley Ave & Oakwood Blvd,41.822839,-87.60952499999999,6,0.00018234671099717818
Ave L & 114th,41.688030000000005,-87.53641000000003,6,0.00018234671099717818
Major Taylor Trail & 111th St,41.69210999999999,-87.6489,6,0.00018234671099717818
Public Rack - Imlay & Milwaukee,41.998982999999996,-87.78956,6,0.00018234671099717818
Panama Ave & Grace St,41.94766,-87.82925,6,0.00018234671099717818
Eberhart Ave & 131st St,41.658413151101065,-87.61071089698817,5,0.00015195559249764847
St. Louis Ave & 71st St,41.764354000000004,-87.710121,5,0.00015195559249764847
Public Rack - Wentworth Park,41.78878,-87.77964,5,0.00015195559249764847
Public Rack - Brandon Ave & 91st St,41.730218,-87.546758,5,0.00015195559249764847
Public Rack - Hiawatha Ave & Minnehaha Ave,41.9995224,-87.7604899,5,0.00015195559249764847
Public Rack - Maryland Ave & 87th ST,41.736995,-87.603968,5,0.00015195559249764847
Public Rack - Commercial Ave & 89th St,41.733543,-87.551152,5,0.00015195559249764847
Daley Center Plaza Corral,41.8841951,-87.629701,5,0.00015195559249764847
Public Rack - Martin Luther King Dr & 44th St,41.81444499999999,-87.616265,5,0.00015195559249764847
Public Rack - McVicker Ave & Grand Ave,41.921251,-87.776662,5,0.00015195559249764847
Major Ave & Bloomingdale Ave,41.91258790714285,-87.76873539285712,5,0.00015195559249764847
Michigan Ave & 113th St,41.68905,-87.62079,5,0.00015195559249764847
Kedzie Ave & 83rd St,41.742523,-87.70227900000002,5,0.00015195559249764847
Springfield Ave & 80th St,41.74763,-87.71945,5,0.00015195559249764847
Columbus Ave & 83rd Pl,41.741346,-87.71369600000001,5,0.00015195559249764847
Halsted St & 93rd St,41.72489,-87.64357999999999,5,0.00015195559249764847
Public Rack - Exchange Ave & 73rd Pl,41.76261262999999,-87.56381870999999,5,0.00015195559249764847
Public Rack - Central & Berteau,41.956889999999994,-87.767329,5,0.00015195559249764847
Public Rack - Waller Ave & Chicago Ave,41.894681,-87.768156,5,0.00015195559249764847
Wentworth Ave & 111th St,41.69259,-87.62825,4,0.0001215644739981188
Public Rack - Homan Ave & Roosevelt,41.86649,-87.710786,4,0.0001215644739981188
Public Rack - Pulaski Rd & Lake St,41.885577,-87.72605999999999,4,0.0001215644739981188
Central Park Ave & 66th St,41.773258,-87.71314299999999,4,0.0001215644739981188
Public Rack - Laramie Ave & Fullerton Ave,41.9240754,-87.7568589,4,0.0001215644739981188
Public Rack - Pratt Ave & Odell Ave,42.0044152,-87.8110539,4,0.0001215644739981188
Public Rack - Devon Ave & Central Ave,41.997463,-87.764063,4,0.0001215644739981188
Public Rack - Bishop St & 46th St,41.80994,-87.661522,4,0.0001215644739981188
Public Rack - Martin Luther King Dr & 69th St,41.769234,-87.615206,4,0.0001215644739981188
Public Rack - Kildare Ave & North Ave,41.909866,-87.73399000000002,4,0.0001215644739981188
Public Rack - Linder Ave & 64th Pl,41.775524,-87.757972,4,0.0001215644739981188
Public Rack - Mason Ave & Milwaukee Ave,41.985683,-87.777065,4,0.0001215644739981188
Vincennes Ave & 75th St,41.75797,-87.63121,4,0.0001215644739981188
Public Rack - Cicero Ave & Roscoe St,41.9424235,-87.74713000000001,4,0.0001215644739981188
Public Rack - Lake Shore Dr & Hayes Dr,41.78058099999999,-87.574562,4,0.0001215644739981188
Public Rack - Austin Ave & Wrightwood Ave,41.927665999999995,-87.775682,4,0.0001215644739981188
Baltimore Ave & 133rd St,41.65348999999999,-87.54703000000002,4,0.0001215644739981188
Public Rack - Miami Ave & Milwaukee Ave,41.991473,-87.782085,4,0.0001215644739981188
Public Rack - Neola & Northwest Hwy,41.990327,-87.79535600000001,4,0.0001215644739981188
Public Rack - Canfield & Victoria,41.98506700000001,-87.823171,4,0.0001215644739981188
St. Louis Ave & 59th St,41.78589,-87.71056999999999,4,0.0001215644739981188
Public Rack - Central Ave & Corcoran Pl,41.887342000000004,-87.765041,4,0.0001215644739981188
Avenue O & 118th St,41.6810014591104,-87.5379312226869,4,0.0001215644739981188
Public Rack - Hamlin Ave & Grand Ave,41.903738,-87.720287,4,0.0001215644739981188
Lake/Carpenter Corral,41.8857214,-87.6533778,4,0.0001215644739981188
Public Rack - Division St & Christiana Ave,41.90254,-87.71085,4,0.0001215644739981188
Greenwood Ave & 97th St,41.7187031547574,-87.59703576564789,4,0.0001215644739981188
Public Rack - Normal Blvd & 61st Pl,41.782314,-87.637358,4,0.0001215644739981188
Public Rack - Dawes Park South,42.0427478,-87.67176420000001,4,0.0001215644739981188
Public Rack - William J Onahan Public School,41.993771,-87.7925631,4,0.0001215644739981188
Public Rack - Ozark Ave & Addison St,41.94507500000001,-87.82003699999999,4,0.0001215644739981188
Public Rack - N Narragansett Ave & Grand Ave,41.92258040000001,-87.7849799,4,0.0001215644739981188
Public Rack - Elston Ave & Gunnison St,41.9685781,-87.7405685,4,0.0001215644739981188
Public Rack - Stony Island & 87th St,41.7367,-87.585815,4,0.0001215644739981188
Public Rack - Odell & Talcott,41.987309999999994,-87.81023,4,0.0001215644739981188
Roscoe & Harlem,41.941606199999995,-87.80729640000001,4,0.0001215644739981188
Public Rack - Racine Ave & 74th St,41.75943899999999,-87.654146,4,0.0001215644739981188
Public Rack - Cottage Grove Ave & 92nd St,41.727319,-87.60478700000002,4,0.0001215644739981188
Public Rack - Kostner Ave & Diversey Ave,41.931803,-87.737285,4,0.0001215644739981188
Public Rack - Natoma Ave & Bryn Mawr Ave,41.982886,-87.790461,4,0.0001215644739981188
Public Rack - Leoti Ave & Central Ave (south),41.998324,-87.763384,4,0.0001215644739981188
Public Rack - Irving Park Rd & Parkside Ave,41.95305439999999,-87.688832,4,0.0001215644739981188
Public Rack - Lee Street Beach,42.0362804,-87.6703326,4,0.0001215644739981188
Public Rack - Hoyne Ave & 110th Pl,41.692458,-87.674035,4,0.0001215644739981188
Indiana Ave & 133rd St,41.6538,-87.61719,4,0.0001215644739981188
Michigan Ave & 108th St,41.69815,-87.62111000000002,3,9.117335549858909e-05
Public Rack - Harlem & Palatine,41.995501999999995,-87.806967,3,9.117335549858909e-05
Public Rack - Stony Is Ave & 73rd St,41.762265,-87.585469,3,9.117335549858909e-05
Kilbourn Ave & 49th St,41.80385,-87.73566,3,9.117335549858909e-05
Public Rack - California Ave & Touhy Ave - NW,42.012177,-87.699865,3,9.117335549858909e-05
Public Rack - Eli Whitney Public School,41.840249,-87.725472,3,9.117335549858909e-05
Public Rack - Nordica Ave & Higgins Ave,41.98012149,-87.80211339,3,9.117335549858909e-05
Public Rack - Richard Daley College,41.75486,-87.72364000000003,3,9.117335549858909e-05
Carpenter St & 63rd St,41.77987,-87.650919,3,9.117335549858909e-05
Public Rack - Montrose Ave & Lavergne Ave,41.960607,-87.7516346,3,9.117335549858909e-05
Public Rack - Kostner & Peterson,41.98993000000001,-87.73796700000001,3,9.117335549858909e-05
Public Rack - Legler Regional Library,41.879312,-87.725428,3,9.117335549858909e-05
Public Rack - Lynch & Elston,41.980931,-87.761302,3,9.117335549858909e-05
Public Rack - Oak Park & Higgins,41.97888799999999,-87.79623500000001,3,9.117335549858909e-05
California Blvd & 29th St,41.84024,-87.69413,3,9.117335549858909e-05
Public Rack - State St & 47th st,41.809085,-87.627384,3,9.117335549858909e-05
Avenue O & 134th St,41.65190268532079,-87.53955539376464,3,9.117335549858909e-05
Altgeld Gardens,41.65666552967373,-87.59880065917969,3,9.117335549858909e-05
Public Rack - Chase Ave & Touhy Ave - NE,42.014539,-87.69013590000002,3,9.117335549858909e-05
Public Rack - Newland Ave & Diversey Ave,41.93098,-87.79944,3,9.117335549858909e-05
Public Rack - Halsted St & 95th St - SE,41.721004,-87.643031,3,9.117335549858909e-05
Public Rack - Higgins Ave & Neva Ave,41.980602,-87.8060476,3,9.117335549858909e-05
Troy Ave & 27th St,41.84265,-87.70401000000001,3,9.117335549858909e-05
Public Rack - Milwaukee Ave & Sunnyside Ave,41.9625222,-87.7560059,3,9.117335549858909e-05
Public Rack - Central Ave & George St,41.9326579,-87.7662058,3,9.117335549858909e-05
Public Rack - 2302 S Pulaski Rd,41.849437,-87.724879,3,9.117335549858909e-05
Wentworth Ave & 104th St,41.705307996998194,-87.62921690940857,3,9.117335549858909e-05
Public Rack - Pulaski Rd & Stevens Ave,41.9910862,-87.729231,3,9.117335549858909e-05
Public Rack - Eberhart Ave & 61st St,41.783745,-87.612919,3,9.117335549858909e-05
Public Rack - Al Raby School,41.886167,-87.714711,3,9.117335549858909e-05
Public Rack - Ozanam Ave & Devon Ave,41.9969968,-87.8213419,3,9.117335549858909e-05
Public Rack - Chopin Park,41.942675,-87.76189899999999,3,9.117335549858909e-05
Public Rack - Kedzie Ave & Arthington St,41.8700949,-87.7062429,3,9.117335549858909e-05
Public Rack - St Louis Ave & Flournoy St,41.8727811,-87.7131562,3,9.117335549858909e-05
Komensky Ave & 55th St,41.79327899999999,-87.724189,3,9.117335549858909e-05
Public Rack - Mason Ave & Roosevelt Rd,41.865608,-87.77238900000002,3,9.117335549858909e-05
Public Rack - Laflin St &51st ST,41.801354,-87.662076,3,9.117335549858909e-05
Public Rack - Neenah & Archer,41.792142,-87.785406,3,9.117335549858909e-05
Public Rack - Plainfield Ave & Irving Park Rd,41.952133,-87.833817,3,9.117335549858909e-05
MTV Hubbard St,41.8897772,-87.68035100000002,3,9.117335549858909e-05
Public Rack - Linder Ave & Belmont Ave,41.938743,-87.763298,3,9.117335549858909e-05
Public Rack - Leclaire Ave & Division St,41.90205,-87.75304999999999,3,9.117335549858909e-05
Public Rack - Irving Park Rd & Austin Ave,41.953139,-87.777118,3,9.117335549858909e-05
Public Rack - Lawndale Ave & Polk St,41.8707651,-87.7183735,3,9.117335549858909e-05
Public Rack - Racine Ave & 76th,41.755786,-87.654054,3,9.117335549858909e-05
Public Rack - Linder Ave & Archer Ave,41.796004999999994,-87.75957500000001,3,9.117335549858909e-05
Public Rack - Lemont Ave & Keating Ave,41.9912674,-87.7469243,3,9.117335549858909e-05
Public Rack - Pulaski Rd & Roosevelt Rd,41.866103,-87.724463,3,9.117335549858909e-05
Parnell Ave & 127th St,41.66338,-87.63428999999998,3,9.117335549858909e-05
Public Rack - Vincennes Ave & 77th St,41.75702837,-87.56497151,3,9.117335549858909e-05
South Chicago Ave & Elliot Ave,41.747363,-87.580046,3,9.117335549858909e-05
Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),41.734928999999994,-87.73118700000002,3,9.117335549858909e-05
Public Rack - Garden Park,42.0294792,-87.66887049999998,3,9.117335549858909e-05
Public Rack - Nordica & Archer,41.792212,-87.797662,3,9.117335549858909e-05
Torrence Ave & 106th St,41.702800850225906,-87.55972623825073,3,9.117335549858909e-05
Public Rack - Ashland Ave & 73rd St,41.760817,-87.663499,3,9.117335549858909e-05
Public Rack - Western Ave & 110th St,41.69442,-87.681547,3,9.117335549858909e-05
Public Rack - Prairie Ave & Garfield Blvd S,41.794344,-87.619062,3,9.117335549858909e-05
Public Rack - Independence Blvd & Roosevelt,41.8662123,-87.7184969,3,9.117335549858909e-05
Public Rack - 63rd Pl & Narraganssett Ave,41.77658580000001,-87.78207529999999,3,9.117335549858909e-05
Public Rack - Pulaski & 84th,41.739387,-87.72137300000001,2,6.07822369990594e-05
Public Rack - Osceola Ave & Touhy Ave,42.0119181,-87.8126378,2,6.07822369990594e-05
Public Rack - Western Ave & 106th St - East,41.700576,-87.681294,2,6.07822369990594e-05
Public Rack - Kedvale Ave & Addison St,41.947174,-87.730837,2,6.07822369990594e-05
Lavergne Ave & Archer Ave,41.798159999999996,-87.74771999999997,2,6.07822369990594e-05
Public Rack - Neva & Foster,41.974849,-87.806023,2,6.07822369990594e-05
Public Rack - Lorel Ave & Grand Ave,41.9176685,-87.7595531,2,6.07822369990594e-05
Public Rack - Kilbourn Ave & Fullerton Ave,41.924447,-87.73998,2,6.07822369990594e-05
Public Rack - Bradley Park,41.718353,-87.564459,2,6.07822369990594e-05
Public Rack - Haft Ave & Milwaukee Ave,41.9955785,-87.7863994,2,6.07822369990594e-05
Public Rack - Normandy Ave & Archer Ave,41.7923026,-87.78878860000002,2,6.07822369990594e-05
Public Rack - Kostner & Bryn Mawr,41.982741,-87.737548,2,6.07822369990594e-05
Public Rack - East End Ave & 75th St,41.75893,-87.582861,2,6.07822369990594e-05
STAFF & VISITORS @ West Chicago Warehouse,41.894966,-87.73105200000002,2,6.07822369990594e-05
Public Rack - Minnehaha Ave & Devon Ave,41.997456,-87.7619125,2,6.07822369990594e-05
Shields Ave & 57th St,41.790759999999985,-87.6345,2,6.07822369990594e-05
